Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0005794~Golgi apparatus	23	11.219512195121952	1.3955299359754799E-5	GALNT7, PARM1, GALNT16, GALNT18, P3H2, SLC39A11, DYSF, NEDD9, FNDC3A, SMAD6, BARX2, PCSK5, PTHLH, HS6ST3, VEGFA, TBC1D1, HAS3, SPRY1, PLPP3, SERINC5, ITM2B, CD44, RAB11FIP5	204	1149	29722	2.916457618730695	0.0036635421357484876	6.117072886025854E-4	5.372790253505597E-4
GOTERM_BP_DIRECT	GO:0001649~osteoblast differentiation	8	3.902439024390244	1.5449545092526947E-5	BMP4, WNT10B, MSX2, DLX5, CREB3L1, RSPO2, ENPP1, EPHA2	202	117	29712	10.057374968266057	0.03156460380524839	6.972446872192595E-4	6.461940164787358E-4
GOTERM_BP_DIRECT	GO:0008284~positive regulation of cell population proliferation	16	7.804878048780488	1.662649976225299E-5	TFAP2B, EPHA4, TGFB2, JUN, EDN3, ZFP703, WNT7A, GAB2, TBX3, PTHLH, VEGFA, BMP4, BAMBI, MYC, SP6, SOX9	202	602	29712	3.909345087332653	0.03392798750801407	7.343960320518554E-4	6.806252243101011E-4
GOTERM_BP_DIRECT	GO:0001568~blood vessel development	7	3.414634146341464	1.8932301709708497E-5	BMP4, TGFB2, DLX3, PLPP3, TBX3, VEGFA, EPHA2	202	81	29712	12.711404473780712	0.03854145557600186	8.188220489448925E-4	7.588697601974823E-4
GOTERM_CC_DIRECT	GO:0000139~Golgi membrane	16	7.804878048780488	2.2915264830691038E-5	CHST8, HS3ST3B1, GALNT7, PARM1, GALNT16, GALNT18, PLEKHB1, FNDC3A, PCSK5, CREB3L1, UST, HAS3, PLPP3, ITM2B, ST6GALNAC5, RAB11FIP5	204	613	29722	3.802834021047244	0.006008659071855882	8.609592357816775E-4	7.562037394128042E-4
UP_KW_BIOLOGICAL_PROCESS	KW-0879~Wnt signaling pathway	11	5.365853658536586	2.3544736344485264E-5	TLE4, FZD1, WNT10B, WNT5A, KREMEN1, RSPO2, WNT7A, SOSTDC1, APCDD1, MESD, DACT1	118	190	11473	5.629036574487064	0.0013411656034620911	0.00134204997163566	0.0012949604989466895
GOTERM_BP_DIRECT	GO:0001658~branching involved in ureteric bud morphogenesis	6	2.9268292682926833	2.45910506386799E-5	HS3ST3B1, BMP4, EYA1, MYC, SOX9, CD44	202	51	29712	17.30460104834013	0.049770408986664516	0.0010210204225179896	9.462636285764024E-4
GOTERM_BP_DIRECT	GO:0030010~establishment of cell polarity	6	2.9268292682926833	2.45910506386799E-5	MAP2, KIF26B, UST, WNT7A, PRICKLE1, RAB11FIP2	202	51	29712	17.30460104834013	0.049770408986664516	0.0010210204225179896	9.462636285764024E-4
UP_KW_MOLECULAR_FUNCTION	KW-0238~DNA-binding	39	19.024390243902438	2.6907110886846656E-5	DLX2, DLX3, DLX4, DLX5, HOXC13, GATA3, NR3C1, BARX2, NFIL3, SALL3, MYC, CREB3L1, HOXA1, SOX9, MSX1, HOXC9, BHLHA9, TFAP2A, IRX1, TFAP2B, JUN, IRX5, MSX2, IRX4, SOX13, EN1, KLF14, POU4F1, ETV4, TBX3, ZFP322A, ISL2, DNAJC1, MYCN, LHX2, SP6, SP8, LMX1B, TOX	141	1734	12454	1.9865763577020297	0.001344469035084117	4.4845184811411094E-4	4.4845184811411094E-4
GOTERM_MF_DIRECT	GO:0005102~signaling receptor binding	13	6.341463414634147	2.8908646643828936E-5	FZD1, WNT10B, TGFB2, HGF, WNT5A, WNT7A, PIK3R1, MTSS1, VEGFA, RGMA, PTPRD, RSPO2, ITGB8	198	413	28924	4.598185242253039	0.013894554324085262	9.327856650408803E-4	9.019497752874628E-4
GOTERM_BP_DIRECT	GO:0003149~membranous septum morphogenesis	4	1.951219512195122	3.5341819563309056E-5	FZD1, BMP4, TGFB2, TGFBR2	202	10	29712	58.83564356435644	0.07074390795375307	0.0013877791543004888	0.0012861691198815708
GOTERM_BP_DIRECT	GO:0060346~bone trabecula formation	4	1.951219512195122	3.5341819563309056E-5	WNT10B, MSX2, ENPP1, VEGFA	202	10	29712	58.83564356435644	0.07074390795375307	0.0013877791543004888	0.0012861691198815708
GOTERM_BP_DIRECT	GO:0045599~negative regulation of fat cell differentiation	6	2.9268292682926833	3.562796295836023E-5	WNT10B, MSX2, WNT5A, ENPP1, ZFP36L2, VEGFA	202	55	29712	16.046084608460845	0.07129577303060486	0.0013877791543004888	0.0012861691198815708
KEGG_PATHWAY	mmu04550:Signaling pathways regulating pluripotency of stem cells	10	4.878048780487805	3.650859091358311E-5	FZD1, BMP4, WNT10B, DLX5, MYC, WNT5A, WNT7A, HOXA1, PIK3R1, TBX3	113	140	9565	6.0461441213653595	0.008506777079531624	0.004271505136889224	0.0040707078868645165
GOTERM_BP_DIRECT	GO:0009954~proximal/distal pattern formation	5	2.4390243902439024	3.6644824323072905E-5	DLX2, CYP26B1, EN1, SP8, HOXC9	202	28	29712	26.265912305516267	0.0732542743915977	0.0013877791543004888	0.0012861691198815708
GOTERM_BP_DIRECT	GO:0050673~epithelial cell proliferation	7	3.414634146341464	3.676678877000332E-5	BMP4, MYCN, EYA1, HGF, WNT5A, SOX9, VEGFA	202	91	29712	11.314546839299316	0.0734889036406512	0.0013877791543004888	0.0012861691198815708
GOTERM_CC_DIRECT	GO:0030425~dendrite	16	7.804878048780488	3.8886081955952645E-5	GRIA1, EPHA4, NEGR1, KCNIP1, CHRNA7, CTNND2, SORBS2, UNC5C, CRHR1, SLC8A1, SLC8A3, PSD2, TUBB3, MAP2, FAT3, DRD5	204	642	29722	3.631054914177509	0.0101751180354267	0.0012783799443019431	0.0011228356164781326
GOTERM_BP_DIRECT	GO:0006915~apoptotic process	15	7.317073170731707	4.770269084856678E-5	HRK, JUN, UNC5B, PRUNE2, KREMEN1, EMP1, WNT7A, UNC5C, PRICKLE1, VEGFA, TGFBR2, ADAMTS20, BMF, SOX9, RELT	202	583	29712	3.784453917089822	0.09428731530454948	0.0017675566956791425	0.0016381402131438682
GOTERM_BP_DIRECT	GO:0003180~aortic valve morphogenesis	5	2.4390243902439024	4.8531180950727906E-5	BMP4, SOX9, GATA3, SMAD6, TGFBR2	202	30	29712	24.514851485148515	0.0958438276702388	0.0017675566956791425	0.0016381402131438682
GOTERM_CC_DIRECT	GO:0005737~cytoplasm	69	33.65853658536586	5.462486469253506E-5	MAPKBP1, DOCK8, CTNND2, PLEKHB1, DYSF, FMN1, SIPA1L2, NR3C1, CELSR2, TTC28, CYP26B1, LBH, PSTPIP2, TUBB3, AOX3, ENC1, CPNE2, DACT1, ARRDC4, EPHA4, SLC30A4, SLC39A11, SOX13, LMO7, ACSL4, GAB2, FNDC3A, MTSS1, SYTL2, TIAM2, DOK5, TLN2, PPP1R12B, SKAP2, DLX3, ZFP703, DLX5, HAAO, PRUNE2, NEDD9, PIK3R1, EVPL, PTHLH, ZFP36L2, NUAK1, PDZD2, MAP2, BTBD3, SMYD2, HAS3, EIF4EBP1, BMF, PDLIM5, BHLHA9, KCNIP1, EYA1, TXNRD1, DDHD1, SMAD6, POU4F1, CPPED1, VEGFA, ZFP322A, BAMBI, RCAN2, KIF26B, LNX1, SPRY1, CPEB2	204	6408	29722	1.5688248145700228	0.014264022769392315	0.00159625993490408	0.0014020381937750665
GOTERM_BP_DIRECT	GO:0016477~cell migration	11	5.365853658536586	5.856250681587143E-5	TGFB2, BAMBI, PALLD, WNT5A, NEDD9, ITGB8, GAB2, PRICKLE1, CD44, VEGFA, EPHA2	202	313	29712	5.169265808369975	0.11447919264873507	0.0020400102980362234	0.001890645382187714
GOTERM_BP_DIRECT	GO:0030514~negative regulation of BMP signaling pathway	6	2.9268292682926833	5.895983520335906E-5	FZD1, BAMBI, WNT5A, SOSTDC1, SMAD6, LEMD2	202	61	29712	14.467781204349944	0.11520935951530797	0.0020400102980362234	0.001890645382187714
GOTERM_BP_DIRECT	GO:0001942~hair follicle development	6	2.9268292682926833	5.895983520335906E-5	TGFB2, DLX3, LHX2, SOX9, HOXC13, APCDD1	202	61	29712	14.467781204349944	0.11520935951530797	0.0020400102980362234	0.001890645382187714
GOTERM_BP_DIRECT	GO:0071456~cellular response to hypoxia	8	3.902439024390244	6.120720193335295E-5	PTPRD, SLC8A3, JUN, MYC, EIF4EBP1, VLDLR, CPEB2, VEGFA	202	145	29712	8.115261181290544	0.11932801187673847	0.002083051659240012	0.001930535352783132
GOTERM_BP_DIRECT	GO:0043525~positive regulation of neuron apoptotic process	7	3.414634146341464	6.252324965387942E-5	TFAP2A, HRK, TFAP2B, TGFB2, JUN, NR3C1, POU4F1	202	100	29712	10.296237623762377	0.12173097366607633	0.002093520423894414	0.001940237618291355
UP_SEQ_FEATURE	DOMAIN:Homeobox	10	4.878048780487805	6.740523684978665E-5	IRX1, DLX2, DLX3, IRX5, MSX2, DLX5, LHX2, HOXA1, LMX1B, POU4F1	205	190	22253	5.713222079589217	0.05899005681166258	0.008685646234072508	0.008589353038572813
GOTERM_BP_DIRECT	GO:0001843~neural tube closure	7	3.414634146341464	7.782668495580203E-5	TFAP2A, BMP4, TGFB2, LHX2, WNT5A, PRICKLE1, RGMA	202	104	29712	9.9002284843869	0.14919684335348937	0.002564574570924524	0.002376802251666081
GOTERM_BP_DIRECT	GO:0035108~limb morphogenesis	5	2.4390243902439024	8.040713387438509E-5	WNT5A, LMX1B, PRICKLE1, PCSK5, TBX3	202	34	29712	21.63075131042516	0.15374277850846585	0.0026082064050503666	0.002417239462098702
GOTERM_BP_DIRECT	GO:0071542~dopaminergic neuron differentiation	5	2.4390243902439024	9.030351679174066E-5	WNT5A, RSPO2, EN1, LMX1B, VEGFA	202	35	29712	21.012729844413013	0.1709531121974598	0.0028841553978408247	0.0026729840970355235
GOTERM_BP_DIRECT	GO:0030855~epithelial cell differentiation	7	3.414634146341464	1.0100174126811593E-4	WNT10B, TGFB2, DLX3, DLX5, CRHR1, VEGFA, KRT9	202	109	29712	9.44608956308475	0.1891645998488538	0.0031769638617061917	0.002944353790906895
GOTERM_BP_DIRECT	GO:0062009~secondary palate development	4	1.951219512195122	1.0508167264639463E-4	TGFB2, WNT5A, WNT7A, TGFBR2	202	14	29712	42.025459688826025	0.19600402414965468	0.003208081653145813	0.0029731932084068125
GOTERM_BP_DIRECT	GO:0060444~branching involved in mammary gland duct morphogenesis	4	1.951219512195122	1.0508167264639463E-4	MSX2, ETV4, TBX3, EPHA2	202	14	29712	42.025459688826025	0.19600402414965468	0.003208081653145813	0.0029731932084068125
GOTERM_BP_DIRECT	GO:0045595~regulation of cell differentiation	5	2.4390243902439024	1.127077664559625E-4	TFAP2A, BMP4, TFAP2B, PLEKHB1, SOX9	202	37	29712	19.876906609579876	0.20863383944462877	0.0033864909053627043	0.0031385397408082096
GOTERM_BP_DIRECT	GO:0002062~chondrocyte differentiation	6	2.9268292682926833	1.14188036307991E-4	BMP4, WNT10B, WNT7A, SOX9, SLC39A14, PTHLH	202	70	29712	12.607637906647806	0.2110622817190556	0.0033864909053627043	0.0031385397408082096
KEGG_PATHWAY	mmu05205:Proteoglycans in cancer	11	5.365853658536586	1.3333748939869786E-4	FZD1, WNT10B, TGFB2, HGF, MYC, WNT5A, WNT7A, PIK3R1, PPP1R12B, CD44, VEGFA	113	204	9565	4.564246052403262	0.03072126170186973	0.010400324173098434	0.009911420045303208
UP_KW_BIOLOGICAL_PROCESS	KW-0804~Transcription	40	19.51219512195122	1.3435745926980547E-4	DLX2, DLX3, BNC2, DLX5, ZFP703, CTNND2, HOXC13, GATA3, NR3C1, BARX2, LBH, NFIL3, SALL3, MYC, CREB3L1, SMYD2, HOXA1, SOX9, MSX1, HOXC9, TLE4, BHLHA9, TFAP2A, TFAP2B, JUN, IRX5, EYA1, MSX2, SOX13, KLF14, SMAD6, POU4F1, ETV4, TBX3, ZFP322A, LHX2, SP6, SP8, LMX1B, TOX	118	2166	11473	1.7955459567741836	0.007629635142095803	0.003236430587282517	0.0031228716193076917
GOTERM_BP_DIRECT	GO:0060349~bone morphogenesis	5	2.4390243902439024	1.3888835783314776E-4	TFAP2A, CYP26B1, MSX2, DLX5, MSX1	202	39	29712	18.857578065498856	0.2505024690523032	0.004004614317522427	0.003711405562096893
GOTERM_BP_DIRECT	GO:0001958~endochondral ossification	5	2.4390243902439024	1.3888835783314776E-4	BMP4, DLX5, ENPP1, ALPL, PTHLH	202	39	29712	18.857578065498856	0.2505024690523032	0.004004614317522427	0.003711405562096893
INTERPRO	IPR000047:HTH_motif	5	2.4390243902439024	1.4964926069192642E-4	DLX2, DLX3, DLX4, DLX5, BARX2	203	30	22271	18.28489326765189	0.10871308893435538	0.01951518661640422	0.019337545125747747
INTERPRO	IPR050460:Distal-less_Homeobox_TF	4	1.951219512195122	1.5226413484840744E-4	DLX2, DLX3, DLX4, DLX5	203	12	22271	36.56978653530378	0.11050379203374594	0.01951518661640422	0.019337545125747747
GOTERM_BP_DIRECT	GO:0048701~embryonic cranial skeleton morphogenesis	5	2.4390243902439024	1.5350743700722063E-4	TFAP2A, BMP4, DLX2, IRX5, TGFBR2	202	40	29712	18.386138613861387	0.2729106464037574	0.0043065059354998655	0.003991193362187736
GOTERM_BP_DIRECT	GO:0042476~odontogenesis	5	2.4390243902439024	1.5350743700722063E-4	BMP4, MSX2, SP6, ENPP1, MSX1	202	40	29712	18.386138613861387	0.2729106464037574	0.0043065059354998655	0.003991193362187736
GOTERM_BP_DIRECT	GO:0035137~hindlimb morphogenesis	4	1.951219512195122	1.6005773636801338E-4	TFAP2B, SALL3, WNT7A, FMN1	202	16	29712	36.772277227722775	0.28273252140758365	0.00443039814266661	0.004106014463627437
UP_KW_BIOLOGICAL_PROCESS	KW-0805~Transcription regulation	39	19.024390243902438	1.7033845196223773E-4	DLX2, DLX3, BNC2, DLX5, ZFP703, CTNND2, HOXC13, GATA3, NR3C1, BARX2, LBH, NFIL3, SALL3, MYC, CREB3L1, SMYD2, HOXA1, SOX9, MSX1, HOXC9, TLE4, BHLHA9, TFAP2A, TFAP2B, JUN, EYA1, MSX2, SOX13, KLF14, SMAD6, POU4F1, ETV4, TBX3, ZFP322A, LHX2, SP6, SP8, LMX1B, TOX	118	2110	11473	1.79712025062254	0.009663127804191096	0.003236430587282517	0.0031228716193076917
GOTERM_BP_DIRECT	GO:0060325~face morphogenesis	5	2.4390243902439024	1.8603336486222423E-4	TFAP2A, TGFB2, DLX5, MSX1, PRICKLE1	202	42	29712	17.510608203677513	0.3203934107418539	0.005081648229657599	0.00470958149993315
GOTERM_BP_DIRECT	GO:0003007~heart morphogenesis	6	2.9268292682926833	1.9066078391902179E-4	BMP4, TGFB2, MSX1, TBX3, SLC8A1, VEGFA	202	78	29712	11.314546839299313	0.3268920258313821	0.0051404128235829774	0.0047640434838986745
KEGG_PATHWAY	mmu05225:Hepatocellular carcinoma	10	4.878048780487805	2.0417595611622787E-4	FZD1, WNT10B, TGFB2, HGF, TXNRD1, MYC, WNT5A, WNT7A, PIK3R1, TGFBR2	113	175	9565	4.836915297092288	0.04665845655698431	0.011944293432799331	0.011382809553479704
GOTERM_MF_DIRECT	GO:0005109~frizzled binding	5	2.4390243902439024	2.0923736930790707E-4	FZD1, WNT10B, BAMBI, WNT5A, WNT7A	198	43	28924	16.986140474512567	0.09632137313415257	0.0063294304215641885	0.006120193052256282
GOTERM_BP_DIRECT	GO:0045669~positive regulation of osteoblast differentiation	6	2.9268292682926833	2.1475576192135008E-4	FZD1, BMP4, WNT10B, MSX2, DLX5, VEGFA	202	80	29712	11.031683168316832	0.3597399398647191	0.005715807201906702	0.0052973087940599685
GOTERM_BP_DIRECT	GO:0010634~positive regulation of epithelial cell migration	5	2.4390243902439024	2.2325586019834374E-4	TGFB2, JUN, GAB2, SOX9, TGFBR2	202	44	29712	16.714671467146715	0.3709414300842203	0.005797563044858884	0.0053730786600715294
GOTERM_BP_DIRECT	GO:0009952~anterior/posterior pattern specification	7	3.414634146341464	2.2341283409860828E-4	MSX2, WNT5A, HOXA1, MSX1, HOXC13, HOXC9, PCSK5	202	126	29712	8.171617161716172	0.3711464386975639	0.005797563044858884	0.0053730786600715294
GOTERM_CC_DIRECT	GO:0005667~transcription regulator complex	10	4.878048780487805	2.2397135922322837E-4	TLE4, TFAP2A, JUN, MSX2, IRX4, MSX1, SOX9, SMAD6, BARX2, TBX3	204	298	29722	4.889130148703777	0.05720938741049553	0.005890446747570906	0.005173738398056575
GOTERM_BP_DIRECT	GO:0048485~sympathetic nervous system development	4	1.951219512195122	2.309109797827163E-4	TFAP2A, NRP1, TFAP2B, GATA3	202	18	29712	32.68646864686469	0.38086166422125345	0.005918162889245914	0.0054848484580487175
GOTERM_BP_DIRECT	GO:0051965~positive regulation of synapse assembly	6	2.9268292682926833	2.411016149721067E-4	PTPRD, FLRT1, SLITRK5, WNT7A, PIK3R1, CELSR2	202	82	29712	10.762617725187152	0.3938254519561918	0.006085306609766054	0.005639754295370852
GOTERM_BP_DIRECT	GO:0001501~skeletal system development	7	3.414634146341464	2.432950137815908E-4	TFAP2A, BMP4, TGFB2, SOX9, TBX3, PTHLH, EPHA2	202	128	29712	8.043935643564357	0.39658005615291825	0.006085306609766054	0.005639754295370852
INTERPRO	IPR022135:Distal-less_N	3	1.4634146341463417	2.4411846901436384E-4	DLX2, DLX3, DLX5	203	3	22271	109.70935960591132	0.1711781299598253	0.02681815752457797	0.026574039055563606
GOTERM_BP_DIRECT	GO:0007267~cell-cell signaling	6	2.9268292682926833	2.55161120324084E-4	FZD1, WNT10B, GJB6, WNT5A, WNT7A, FJX1	202	83	29712	10.632947632112609	0.41126674670281516	0.006306124830866647	0.005844404708375448
GOTERM_BP_DIRECT	GO:0060021~roof of mouth development	6	2.9268292682926833	2.6983478461718415E-4	TFAP2A, BNC2, DLX5, MSX1, TBX3, TGFBR2	202	84	29712	10.506364922206506	0.42893520767180926	0.006536884579842207	0.006058268753187094
GOTERM_BP_DIRECT	GO:0035880~embryonic nail plate morphogenesis	3	1.4634146341463417	2.7079579666012995E-4	MSX2, MSX1, PRICKLE1	202	4	29712	110.31683168316832	0.4300736884698376	0.006536884579842207	0.006058268753187094
GOTERM_BP_DIRECT	GO:0048661~positive regulation of smooth muscle cell proliferation	6	2.9268292682926833	2.851402069355957E-4	BMP4, JUN, MYC, PIK3R1, VEGFA, TGFBR2	202	85	29712	10.382760629004077	0.4467998899011766	0.006804035282739042	0.006305859289012484
GOTERM_CC_DIRECT	GO:0005654~nucleoplasm	43	20.975609756097562	2.904433708651192E-4	MAPKBP1, PARM1, BNC2, DLX4, DLX5, NEDD9, GATA3, NR3C1, BARX2, PTHLH, SLC8A1, NUAK1, MYC, CREB3L1, ENC1, HOXA1, SOX9, MSX1, HOXC9, RAB11FIP2, RELT, DACT1, TLE4, TFAP2A, IRX1, JUN, EYA1, MSX2, SFMBT2, TXNRD1, P3H2, SOX13, UBE2QL1, LMO7, SMAD6, SSTR2, SLC8A3, ZFP322A, RALYL, MYCN, LHX2, SPRY1, SKAP2	204	3572	29722	1.7539001602880793	0.07355231651487937	0.006944236957956941	0.006099310788167503
GOTERM_BP_DIRECT	GO:0050680~negative regulation of epithelial cell proliferation	6	2.9268292682926833	3.0109519798735647E-4	BMP4, WNT10B, TGFB2, WNT5A, SOX9, MTSS1	202	86	29712	10.262030854248215	0.4648283557941111	0.007103109443429	0.0065830359196326575
GOTERM_BP_DIRECT	GO:0009887~animal organ morphogenesis	7	3.414634146341464	3.114031491008394E-4	WNT10B, EYA1, WNT5A, WNT7A, PRICKLE1, TBX3, TGFBR2	202	134	29712	7.683759420718192	0.47616242563010414	0.0072273580264892836	0.006698187303933228
GOTERM_BP_DIRECT	GO:0055074~calcium ion homeostasis	5	2.4390243902439024	3.1332476993450653E-4	SLC8A3, ENPP1, ALPL, PTHLH, SLC8A1	202	48	29712	15.321782178217822	0.47824865055090093	0.0072273580264892836	0.006698187303933228
GOTERM_BP_DIRECT	GO:0001837~epithelial to mesenchymal transition	5	2.4390243902439024	3.3938189125746267E-4	TGFB2, SP6, MSX1, SOX9, TGFBR2	202	49	29712	15.009092746009296	0.5057315015009407	0.007742382486269149	0.007175502843729211
UP_SEQ_FEATURE	DOMAIN:LIM zinc-binding	6	2.9268292682926833	3.499707863364477E-4	ISL2, LHX2, LMO7, LMX1B, PRICKLE1, PDLIM5	205	66	22253	9.86829268292683	0.2707428753458855	0.039459206159434476	0.03902174267651392
KEGG_PATHWAY	mmu05226:Gastric cancer	9	4.390243902439024	3.6430988854784966E-4	FZD1, WNT10B, TGFB2, HGF, MYC, WNT5A, WNT7A, PIK3R1, TGFBR2	113	150	9565	5.078761061946903	0.08173021319680529	0.017049702784039365	0.016248221029234095
GOTERM_BP_DIRECT	GO:0009410~response to xenobiotic stimulus	10	4.878048780487805	3.862272507466952E-4	FZD1, GRIA1, TFAP2B, JUN, ABCC2, SLITRK5, PRICKLE1, GATA3, SLC6A2, TGFBR2	202	324	29712	4.53978731206454	0.5515520476262146	0.008715301875544992	0.008077187287354801
GOTERM_BP_DIRECT	GO:0048513~animal organ development	5	2.4390243902439024	3.9609132841809204E-4	IRX1, WNT10B, IRX5, SPRY1, GATA3	202	51	29712	14.420500873616774	0.5606454192551241	0.008841780621461926	0.008194405547058163
GOTERM_BP_DIRECT	GO:1904238~pericyte cell differentiation	3	1.4634146341463417	4.4931314030259253E-4	BMP4, TGFB2, EPHA2	202	5	29712	88.25346534653465	0.6066217634102323	0.009923128502853	0.00919657959512966
UP_SEQ_FEATURE	COMPBIAS:Basic and acidic residues	80	39.02439024390244	4.537503504189358E-4	NRP1, MAPKBP1, BNC2, DOCK8, CTNND2, FMN1, SIPA1L2, NR3C1, CELSR2, TTC28, HS6ST3, PSD2, SALL3, CREB3L1, MYC, HOXA1, SOX9, DACT1, TLE4, CHST8, PROSER2, EDN3, SFMBT2, SOX13, P3H2, UBE2QL1, LMO7, FNDC3A, LEMD2, SYTL2, TIAM2, TBC1D1, ISL2, DNAJC1, TOX, PPP1R12B, PLA2R1, FJX1, CD44, SKAP2, PARM1, ZFP703, PRUNE2, NRXN3, NEDD9, TNFRSF11A, EVPL, MESD, PTHLH, ZFP36L2, PDZD2, MAP2, ZIM1, PDLIM5, RAB11FIP2, RELT, 5031439G07RIK, VAT1L, RAB11FIP5, TFAP2A, TFAP2B, PCDH9, IRX5, EYA1, IRX4, SORBS2, DDHD1, SMAD6, TBX3, VEGFA, SYT17, PTPRD, LHX2, KIF26B, SP6, CCSER1, SPRY1, CPEB2, RETREG1, ITM2B	205	6189	22253	1.4031503572427872	0.33593530384722126	0.04547586845309779	0.04497170139707675
GOTERM_BP_DIRECT	GO:0010718~positive regulation of epithelial to mesenchymal transition	5	2.4390243902439024	4.592628652913577E-4	BMP4, TGFB2, ZFP703, BAMBI, TGFBR2	202	53	29712	13.876331029329348	0.6146675122462981	0.00993155946192561	0.009204393258547628
GOTERM_BP_DIRECT	GO:0021953~central nervous system neuron differentiation	5	2.4390243902439024	4.592628652913577E-4	EN1, HOXA1, LMX1B, POU4F1, EPHA2	202	53	29712	13.876331029329348	0.6146675122462981	0.00993155946192561	0.009204393258547628
GOTERM_CC_DIRECT	GO:0045202~synapse	15	7.317073170731707	4.883906432983498E-4	GRIA1, KCNIP1, CHRNA7, SORBS2, UNC5C, VLDLR, MYRIP, NR3C1, SLC8A1, TIAM2, SLC8A3, TLN2, CPEB2, SDK2, DRD5	204	724	29722	3.018565160870978	0.12056719184188958	0.010703894932288833	0.009401519883493234
GOTERM_BP_DIRECT	GO:0010463~mesenchymal cell proliferation	4	1.951219512195122	4.888205327851046E-4	WNT5A, MSX1, SOX9, VEGFA	202	23	29712	25.58071459319845	0.6376118965079767	0.010346417855984018	0.009588876664216404
GOTERM_BP_DIRECT	GO:0030316~osteoclast differentiation	5	2.4390243902439024	4.933985393749604E-4	ENPP1, PIK3R1, GAB2, TNFRSF11A, EPHA2	202	54	29712	13.61936193619362	0.6410413735566356	0.010346417855984018	0.009588876664216404
GOTERM_BP_DIRECT	GO:0009953~dorsal/ventral pattern formation	5	2.4390243902439024	4.933985393749604E-4	LHX2, WNT7A, EN1, SP8, LMX1B	202	54	29712	13.61936193619362	0.6410413735566356	0.010346417855984018	0.009588876664216404
GOTERM_BP_DIRECT	GO:0030335~positive regulation of cell migration	9	4.390243902439024	5.072154739956706E-4	BMP4, EPHA4, TGFB2, ZFP703, HGF, NEDD9, PIK3R1, VEGFA, EPHA2	202	268	29712	4.9395596276045515	0.6511964670234227	0.010529793240150123	0.009758825719676702
GOTERM_CC_DIRECT	GO:0005925~focal adhesion	8	3.902439024390244	5.451133631008094E-4	NRP1, PALLD, FLRT1, NEDD9, ITGB8, SORBS2, TLN2, EPHA2	204	205	29722	5.685700621712099	0.13359594562343147	0.010829058424414355	0.00951145435756546
INTERPRO	IPR001781:Znf_LIM	6	2.9268292682926833	5.665931925092725E-4	ISL2, LHX2, LMO7, LMX1B, PRICKLE1, PDLIM5	203	74	22271	8.895353481560377	0.3532746982481131	0.05446377062995382	0.053968001586508205
GOTERM_CC_DIRECT	GO:0030027~lamellipodium	8	3.902439024390244	5.764517792463915E-4	TIAM2, TUBB3, PALLD, DYSF, NEDD9, SORBS2, UNC5C, EPHA2	204	207	29722	5.6307663161883115	0.14071147766982495	0.010829058424414355	0.00951145435756546
GOTERM_BP_DIRECT	GO:0060065~uterus development	4	1.951219512195122	6.285417277843583E-4	TGFB2, WNT5A, WNT7A, GATA3	202	25	29712	23.534257425742574	0.7288987403254801	0.012919332939409186	0.011973408755020846
GOTERM_BP_DIRECT	GO:0030154~cell differentiation	14	6.829268292682928	6.409667227890571E-4	DLX2, EYA1, DLX4, DLX5, IRX4, GATA3, SMAD6, ETV4, VEGFA, SYT17, TGFBR2, PALLD, SMOC1, SOX9	202	665	29712	3.096612819176655	0.7358065156536838	0.013045558005000808	0.012090391908295547
GOTERM_BP_DIRECT	GO:0016358~dendrite development	5	2.4390243902439024	6.481331002369351E-4	NRP1, MAP2, FLRT1, FAT3, PRICKLE1	202	58	29712	12.680095595766474	0.7397104318426004	0.01306334287467842	0.0121068746102511
UP_KW_PTM	KW-0325~Glycoprotein	72	35.12195121951219	6.91097221018535E-4	NRP1, GALNT18, CTNND2, VLDLR, SLC6A2, PCSK5, CELSR2, SLC8A1, HS6ST3, CREB3L1, MYC, RSPO2, ITGB8, ENPP1, SOSTDC1, HOXA1, CAR12, HS3ST3B1, CHST8, EPHA4, ABCC2, UNC5B, HGF, WNT5A, KREMEN1, P3H2, EMP1, UNC5C, SSTR2, SLC39A14, TGFBR2, RGMA, ADAMTS20, PLPP3, PLA2R1, FJX1, ST6GALNAC5, CD44, EPHA2, GRIA1, PARM1, GPR87, CHRNA7, NRXN3, PRCP, TNFRSF11A, APCDD1, SLC7A1, MESD, CRHR1, FLRT1, HAS3, SLITRK5, RELT, DRD5, FZD1, WNT10B, TGFB2, NEGR1, WNT7A, VEGFA, SLC8A3, PTPRD, BMP4, BAMBI, SMOC1, UST, ALPL, FAT3, SDK2, ITM2B, SERINC5	161	4236	13214	1.3950345749828446	0.013049493935137657	0.0138219444203707	0.0138219444203707
GOTERM_BP_DIRECT	GO:0048665~neuron fate specification	4	1.951219512195122	7.069982899676323E-4	ISL2, EYA1, SOX9, POU4F1	202	26	29712	22.62909367859863	0.7696712252679937	0.013717088317502847	0.012712754298109575
GOTERM_BP_DIRECT	GO:0042474~middle ear morphogenesis	4	1.951219512195122	7.069982899676323E-4	EYA1, MYC, ENPP1, MSX1	202	26	29712	22.62909367859863	0.7696712252679937	0.013717088317502847	0.012712754298109575
