Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0046982~protein heterodimerization activity	35	2.263906856403622	0.0017158941329164126	ITGB1, YWHAE, HIP1, TENM4, KCNK9, KATNB1, PDGFA, NOLC1, SLC3A1, HIF1A, PDSS2, MEF2D, MEF2A, GABBR2, ZHX2, CENPW, FZD2, TAF12, ITGA3, NFYB, TCF12, TPM1, TFEB, ADRA2A, AGTR1B, RUNX1, NPAS4, QTRT2, RALGAPB, RRAGC, VAPB, TCF4, KCNK1, ZFP397, GPHB5	1497	384	28924	1.7610568358940102	0.9323110931422351	0.02802627083763474	0.026346124499154085
GOTERM_BP_DIRECT	GO:0051726~regulation of cell cycle	25	1.6170763260025873	0.001727115403590465	ITGB1, RB1, KHDRBS1, FOXE3, JADE1, ADARB1, JADE2, ACTG1, MECOM, SKIL, JUND, NANOS3, MCRS1, DAB2IP, CABLES1, VASH1, GADD45G, BCR, PTPRC, MRGBP, CCNG2, PMP22, TRIM36, CDK14, CDKN3	1500	247	29712	2.0048582995951416	0.9998951892399619	0.05030460854084096	0.0485774931372505
GOTERM_MF_DIRECT	GO:0030165~PDZ domain binding	16	1.034928848641656	0.0017381111506685517	NSF, FZD2, MUSK, FZD7, ARHGEF16, ATP2B4, LPAR1, ATP2B2, SHISA9, DLG1, TMEM88, NOS1AP, EXOC4, APBA1, ERC2, ADGRL2	1497	123	28924	2.5133410452340996	0.9346324630133901	0.028096477157198856	0.026412122021499434
UP_SEQ_FEATURE	ZN_FING:C2H2-type 6	24	1.5523932729624839	0.0017725759419544385	ZFP787, ZFP710, ZFP523, CASZ1, ZFP532, ZFP521, BCL11B, PEG3, PLAG1, ZFP516, PRDM14, ZFP507, IKZF2, REST, MECOM, TRPS1, ZFP64, PRDM16, POGZ, ZFP652, FEZF1, RREB1, ZFP462, ZFP143	1477	179	22253	2.0200693690592813	0.9986938076922036	0.1745987302825122	0.17329262169370363
GOTERM_CC_DIRECT	GO:0000922~spindle pole	17	1.0996119016817594	0.0017828044986190356	BOD1, PLK2, NEK6, CUL3, KATNB1, FRY, CDC14A, NEDD1, KATNAL1, KIF2A, CTNNB1, PKP4, ALPK1, RAE1, CALM2, MAD1L1, MAD2L1	1524	137	29722	2.4200337184129355	0.765597044211856	0.021315000843783467	0.01955841405837942
GOTERM_BP_DIRECT	GO:0048012~hepatocyte growth factor receptor signaling pathway	10	0.646830530401035	0.001834520234032865	FLT1, MUSK, ERBB4, TYRO3, ROR2, EPHB2, MERTK, FGFR3, FGFR2, EPHB3	1500	56	29712	3.5371428571428574	0.9999407487006806	0.05314093858255856	0.05131644304925812
GOTERM_BP_DIRECT	GO:0002053~positive regulation of mesenchymal cell proliferation	8	0.517464424320828	0.0018877316521656695	FOXF1, CTNNB1, PDGFA, IRS2, HMGB1, FGFR2, TBX18, LRP6	1500	36	29712	4.401777777777777	0.999955335096884	0.054385138522446815	0.05251792569258729
GOTERM_BP_DIRECT	GO:0060395~SMAD protein signal transduction	7	0.45278137128072443	0.0019352178076583037	SMAD3, RBPMS, INHBA, ROR2, RUNX2, HIPK2, SMAD7	1500	27	29712	5.135407407407408	0.9999652915965515	0.055213376368866404	0.05331772752918829
GOTERM_BP_DIRECT	GO:0009968~negative regulation of signal transduction	9	0.5821474773609314	0.001937311451539172	ACVR1, GSK3B, RGS3, UBASH3B, KIF26A, ARRB1, SOCS6, SOCS7, RGS6	1500	46	29712	3.8754782608695657	0.9999656754138563	0.055213376368866404	0.05331772752918829
GOTERM_MF_DIRECT	GO:0031625~ubiquitin protein ligase binding	31	2.0051746442432083	0.0019501878091521443	YWHAE, RB1, GSK3B, CUL3, ARRB1, HIF1A, FOXO1, RTN4, ACTG1, TUBB5, SUMO1, UBASH3B, BID, PPARGC1A, MAP3K7, PRKACB, USP25, CCT2, SMAD3, SYK, USP9X, NEK6, ERLIN2, SMAD7, UBE2W, UBE2T, CTNNB1, TRIB1, CRK, NFE2L2, OTUB1	1497	329	28924	1.8205488992168732	0.9531535525491792	0.03120300494643431	0.029332416639696535
